NoiseStd,AvgStep,AvgReturn,Condition,Seed
0.2,1000.0,4611.566389383453,ZOAC (Neural),500
0.21,1000.0,4514.1668247781545,ZOAC (Neural),500
0.22,1000.0,4001.9614928226324,ZOAC (Neural),500
0.23,1000.0,4364.157936184486,ZOAC (Neural),500
0.24,1000.0,4426.999415111777,ZOAC (Neural),500
0.25,1000.0,4352.430019896926,ZOAC (Neural),500
0.26,1000.0,4014.9606782439905,ZOAC (Neural),500
0.27,1000.0,3999.591979965182,ZOAC (Neural),500
0.28,1000.0,4025.1895039587725,ZOAC (Neural),500
0.29,1000.0,3669.1436262881325,ZOAC (Neural),500
0.3,1000.0,3684.073723436314,ZOAC (Neural),500
0.0,1000.0,4883.615422956009,ARS (Linear),100
0.01,1000.0,5006.959333422584,ARS (Linear),100
0.02,1000.0,4930.809564346335,ARS (Linear),100
0.03,1000.0,5059.776059396153,ARS (Linear),100
0.04,1000.0,4454.690746996559,ARS (Linear),100
0.05,1000.0,4021.0938859105854,ARS (Linear),100
0.06,1000.0,4289.143229991141,ARS (Linear),100
0.07,1000.0,3182.5022513020326,ARS (Linear),100
0.08,1000.0,3272.4058023795924,ARS (Linear),100
0.09,1000.0,2930.9112902756256,ARS (Linear),100
0.1,1000.0,2687.054914278413,ARS (Linear),100
0.11,1000.0,2274.7844906420637,ARS (Linear),100
0.12,1000.0,2206.9929003243496,ARS (Linear),100
0.13,1000.0,1638.2845231330543,ARS (Linear),100
0.14,1000.0,1400.2906711928754,ARS (Linear),100
0.15,1000.0,1909.7429773673998,ARS (Linear),100
0.16,1000.0,1428.7728245392263,ARS (Linear),100
0.17,1000.0,954.1350538804916,ARS (Linear),100
0.18,1000.0,585.7921867701596,ARS (Linear),100
0.19,1000.0,706.2538718101249,ARS (Linear),100
0.2,1000.0,346.5169793658827,ARS (Linear),100
0.21,1000.0,-30.568941681833614,ARS (Linear),100
0.22,1000.0,155.87047687689957,ARS (Linear),100
0.23,1000.0,-118.0598819922497,ARS (Linear),100
0.24,1000.0,-149.21300563200987,ARS (Linear),100
0.25,1000.0,-438.05709089515244,ARS (Linear),100
0.26,1000.0,-213.14581216167196,ARS (Linear),100
0.27,1000.0,-454.4598780135657,ARS (Linear),100
0.28,1000.0,-460.48358176911876,ARS (Linear),100
0.29,1000.0,-459.92677436435054,ARS (Linear),100
0.3,1000.0,-787.5343060414942,ARS (Linear),100
0.0,1000.0,4857.150166119479,ARS (Linear),200
0.01,1000.0,4906.3422593013765,ARS (Linear),200
0.02,1000.0,5285.956608493538,ARS (Linear),200
0.03,1000.0,4494.552612409553,ARS (Linear),200
0.04,1000.0,4061.024752879562,ARS (Linear),200
0.05,1000.0,4612.870974345675,ARS (Linear),200
0.06,1000.0,3999.0280465934356,ARS (Linear),200
0.07,1000.0,3327.3626495670023,ARS (Linear),200
0.08,1000.0,3209.012403849721,ARS (Linear),200
0.09,1000.0,3498.656942489211,ARS (Linear),200
0.1,1000.0,2510.421046141682,ARS (Linear),200
0.11,1000.0,2506.058896779551,ARS (Linear),200
0.12,1000.0,2114.489192507426,ARS (Linear),200
0.13,1000.0,1604.6802117664126,ARS (Linear),200
0.14,1000.0,1377.3865696720727,ARS (Linear),200
0.15,1000.0,861.9152283917808,ARS (Linear),200
0.16,1000.0,1175.6709328853246,ARS (Linear),200
0.17,1000.0,943.4175014683561,ARS (Linear),200
0.18,1000.0,584.5969243136843,ARS (Linear),200
0.19,1000.0,571.9371684055517,ARS (Linear),200
0.2,1000.0,617.4906319695551,ARS (Linear),200
0.21,1000.0,574.9645853809983,ARS (Linear),200
0.22,1000.0,517.0167287005283,ARS (Linear),200
0.23,1000.0,514.5065253100607,ARS (Linear),200
0.24,1000.0,163.77308535909822,ARS (Linear),200
0.25,1000.0,425.2237361955024,ARS (Linear),200
0.26,1000.0,432.5915336345731,ARS (Linear),200
0.27,1000.0,477.1661953681011,ARS (Linear),200
0.28,1000.0,128.7416419053719,ARS (Linear),200
0.29,1000.0,265.8680671909099,ARS (Linear),200
0.3,1000.0,236.9763028718205,ARS (Linear),200
0.0,1000.0,3432.7135070283875,ARS (Linear),300
0.01,1000.0,3431.9870855805257,ARS (Linear),300
0.02,1000.0,3502.4734417803515,ARS (Linear),300
0.03,1000.0,3334.2811434804207,ARS (Linear),300
0.04,1000.0,3300.949581842988,ARS (Linear),300
0.05,1000.0,3362.7865823419456,ARS (Linear),300
0.06,1000.0,3336.575152753902,ARS (Linear),300
0.07,1000.0,3232.3316660607597,ARS (Linear),300
0.08,1000.0,3228.7046228005206,ARS (Linear),300
0.09,1000.0,3142.766151095283,ARS (Linear),300
0.1,1000.0,3102.0199990599376,ARS (Linear),300
0.11,1000.0,3033.398561571681,ARS (Linear),300
0.12,1000.0,2555.8910561879957,ARS (Linear),300
0.13,1000.0,2439.025765180952,ARS (Linear),300
0.14,1000.0,2263.3184926565623,ARS (Linear),300
0.15,1000.0,2089.068746243705,ARS (Linear),300
0.16,1000.0,2149.735836878027,ARS (Linear),300
0.17,1000.0,1721.7402376169834,ARS (Linear),300
0.18,1000.0,1786.9224161184004,ARS (Linear),300
0.19,1000.0,1582.1028875591876,ARS (Linear),300
0.2,1000.0,1207.132501898058,ARS (Linear),300
0.21,1000.0,1154.3462237419217,ARS (Linear),300
0.22,1000.0,968.673373842646,ARS (Linear),300
0.23,1000.0,1057.2528236070875,ARS (Linear),300
0.24,1000.0,727.3926461714202,ARS (Linear),300
0.25,1000.0,667.0000567348459,ARS (Linear),300
0.26,1000.0,532.0903660832074,ARS (Linear),300
0.27,1000.0,585.5773747260389,ARS (Linear),300
0.28,1000.0,335.06534422725343,ARS (Linear),300
0.29,1000.0,177.57166495317148,ARS (Linear),300
0.3,1000.0,276.75810724692684,ARS (Linear),300
0.0,1000.0,3376.0790657047664,ARS (Linear),400
0.01,1000.0,3342.9108535140654,ARS (Linear),400
0.02,1000.0,2667.319596588885,ARS (Linear),400
0.03,1000.0,3100.910570534778,ARS (Linear),400
0.04,1000.0,2525.861517996418,ARS (Linear),400
0.05,1000.0,2485.727705597681,ARS (Linear),400
0.06,1000.0,2502.279940674672,ARS (Linear),400
0.07,1000.0,1301.5877573340756,ARS (Linear),400
0.08,1000.0,860.37075964904,ARS (Linear),400
0.09,1000.0,707.0585453795373,ARS (Linear),400
0.1,1000.0,724.1601494980612,ARS (Linear),400
0.11,1000.0,385.7147416609072,ARS (Linear),400
0.12,1000.0,513.6595778283095,ARS (Linear),400
0.13,1000.0,192.29300348483343,ARS (Linear),400
0.14,1000.0,97.23224829440107,ARS (Linear),400
0.15,1000.0,-40.80362690872812,ARS (Linear),400
0.16,1000.0,23.74284374845212,ARS (Linear),400
0.17,1000.0,84.09552379952001,ARS (Linear),400
0.18,1000.0,-16.10176125003126,ARS (Linear),400
0.19,1000.0,-44.49167693995079,ARS (Linear),400
0.2,1000.0,-172.28120719967293,ARS (Linear),400
0.21,1000.0,-199.5874317399149,ARS (Linear),400
0.22,1000.0,-234.72927069477916,ARS (Linear),400
0.23,1000.0,-158.45135940066586,ARS (Linear),400
0.24,1000.0,-224.97983906686508,ARS (Linear),400
0.25,1000.0,-247.0757284261463,ARS (Linear),400
0.26,1000.0,-247.08984361175166,ARS (Linear),400
0.27,1000.0,-268.80594537141013,ARS (Linear),400
0.28,1000.0,-237.62442275487066,ARS (Linear),400
0.29,1000.0,-302.16935069664356,ARS (Linear),400
0.3,1000.0,-286.2740628651293,ARS (Linear),400
0.0,1000.0,5123.0564545994675,ARS (Linear),500
0.01,1000.0,4856.552654170316,ARS (Linear),500
0.02,1000.0,5079.949770751343,ARS (Linear),500
0.03,1000.0,4916.9774337350855,ARS (Linear),500
0.04,1000.0,4797.545311751922,ARS (Linear),500
0.05,1000.0,4481.565767770214,ARS (Linear),500
0.06,1000.0,4523.747059532682,ARS (Linear),500
0.07,1000.0,3724.412161032357,ARS (Linear),500
0.08,1000.0,3582.8639833044786,ARS (Linear),500
0.09,1000.0,3110.102653718882,ARS (Linear),500
0.1,1000.0,2927.997274663097,ARS (Linear),500
0.11,1000.0,2106.100009004219,ARS (Linear),500
0.12,1000.0,2329.340513626706,ARS (Linear),500
0.13,1000.0,1760.5022018844375,ARS (Linear),500
0.14,1000.0,1549.915138665098,ARS (Linear),500
0.15,1000.0,1593.9964870420242,ARS (Linear),500
0.16,1000.0,1372.6736351950938,ARS (Linear),500
0.17,1000.0,1118.9966943122677,ARS (Linear),500
0.18,1000.0,1370.9288008767478,ARS (Linear),500
0.19,1000.0,1074.7633531010904,ARS (Linear),500
0.2,1000.0,996.3044253881163,ARS (Linear),500
0.21,1000.0,948.0023550947104,ARS (Linear),500
0.22,1000.0,862.3559121734311,ARS (Linear),500
0.23,1000.0,834.4906857661435,ARS (Linear),500
0.24,1000.0,910.7011684979508,ARS (Linear),500
0.25,1000.0,703.2935301503202,ARS (Linear),500
0.26,1000.0,824.5100009823931,ARS (Linear),500
0.27,1000.0,558.3737682229619,ARS (Linear),500
0.28,1000.0,478.44449399922064,ARS (Linear),500
0.29,1000.0,559.0169677753648,ARS (Linear),500
0.3,1000.0,581.946339010047,ARS (Linear),500
0.0,1000.0,5595.818315935366,ES (Neural),100
0.01,1000.0,5837.107368523154,ES (Neural),100
0.02,1000.0,5718.557728313047,ES (Neural),100
0.03,1000.0,5427.76581215665,ES (Neural),100
0.04,1000.0,5291.925845652089,ES (Neural),100
0.05,1000.0,5371.167740549994,ES (Neural),100
