NoiseStd,AvgStep,AvgReturn,Condition,Seed
0.05,167.29999999999995,371.6609825908067,PPO (Neural),300
0.055,142.98000000000005,333.4305449775016,PPO (Neural),300
0.06,121.56000000000003,243.5844563088593,PPO (Neural),300
0.065,161.25999999999993,326.55648340845914,PPO (Neural),300
0.07,128.06,226.2960872957146,PPO (Neural),300
0.075,140.03999999999996,224.36861806782616,PPO (Neural),300
0.08,111.86,244.86091246596754,PPO (Neural),300
0.085,151.28000000000006,252.42117015513284,PPO (Neural),300
0.09,120.7,164.13972653203572,PPO (Neural),300
0.095,129.17999999999995,178.7310968980859,PPO (Neural),300
0.1,96.71999999999998,157.87589318731594,PPO (Neural),300
0.0,302.11999999999995,998.9349232942186,PPO (Neural),400
0.005,275.5200000000001,864.9070727739404,PPO (Neural),400
0.01,271.5600000000001,848.21323939519,PPO (Neural),400
0.015,256.41999999999996,799.3731552260148,PPO (Neural),400
0.02,225.5,685.8850855038987,PPO (Neural),400
0.025,204.03999999999996,593.6826294593278,PPO (Neural),400
0.03,179.06000000000003,517.4567336173773,PPO (Neural),400
0.035,160.32000000000005,442.74265939108165,PPO (Neural),400
0.04,151.66,420.13977045348236,PPO (Neural),400
0.045,145.60000000000005,391.4447098855541,PPO (Neural),400
0.05,109.20000000000002,273.0453029084109,PPO (Neural),400
0.055,126.72,321.37082481018064,PPO (Neural),400
0.06,108.22000000000001,255.81819856110098,PPO (Neural),400
0.065,112.08000000000003,227.13758221800342,PPO (Neural),400
0.07,175.0,314.2887425985702,PPO (Neural),400
0.075,84.03999999999996,187.6014179368354,PPO (Neural),400
0.08,105.74000000000001,170.48081625380172,PPO (Neural),400
0.085,161.18000000000004,253.32740518065583,PPO (Neural),400
0.09,123.8,184.84463213018702,PPO (Neural),400
0.095,91.30000000000003,161.28724633739134,PPO (Neural),400
0.1,97.17999999999999,147.1897879663692,PPO (Neural),400
0.0,1000.0,3362.412798953317,PPO (Neural),500
0.005,879.7999999999998,2967.945883380944,PPO (Neural),500
0.01,518.9799999999998,1760.5159842845649,PPO (Neural),500
0.015,348.58000000000004,1159.6278460373608,PPO (Neural),500
0.02,278.12000000000006,905.2857142017266,PPO (Neural),500
0.025,210.92,658.9229008353702,PPO (Neural),500
0.03,230.70000000000007,715.2548610048638,PPO (Neural),500
0.035,187.86,557.8990965671679,PPO (Neural),500
0.04,134.23999999999998,362.26212959475765,PPO (Neural),500
0.045,110.67999999999998,287.1193542347816,PPO (Neural),500
0.05,92.12000000000002,214.38089700958648,PPO (Neural),500
0.055,106.26000000000002,269.5852521182626,PPO (Neural),500
0.06,85.35999999999996,207.66557139782503,PPO (Neural),500
0.065,67.18000000000002,150.4256751256361,PPO (Neural),500
0.07,76.55999999999999,182.32448025445868,PPO (Neural),500
0.075,101.28000000000002,191.0367249864548,PPO (Neural),500
0.08,73.64,134.6293412238021,PPO (Neural),500
0.085,63.27999999999999,120.66568159411867,PPO (Neural),500
0.09,68.18,143.6830952031734,PPO (Neural),500
0.095,59.80000000000001,118.45286518225497,PPO (Neural),500
0.1,47.46000000000001,92.22104112738424,PPO (Neural),500
