NoiseStd,AvgStep,AvgReturn,Condition,Seed
0.23,938.92,3049.5075085424287,ARS (Linear),500
0.24,942.2999999999998,3062.3764225379687,ARS (Linear),500
0.25,966.6399999999999,3131.4816778612303,ARS (Linear),500
0.26,917.6,2978.8072568911657,ARS (Linear),500
0.27,960.02,3113.932947387313,ARS (Linear),500
0.28,883.2399999999999,2863.4523114811936,ARS (Linear),500
0.29,922.0400000000001,2997.448809485555,ARS (Linear),500
0.3,902.32,2928.419383376127,ARS (Linear),500
0.0,735.78,910.422475548986,ES (Neural),100
0.01,735.2600000000001,910.2016973981092,ES (Neural),100
0.02,731.2000000000002,906.1802358213478,ES (Neural),100
0.03,728.3000000000002,903.1999385966424,ES (Neural),100
0.04,723.56,898.5883003880584,ES (Neural),100
0.05,730.72,905.6933278440553,ES (Neural),100
0.06,733.0199999999999,908.2198396379722,ES (Neural),100
0.07,719.9599999999999,895.0062138423574,ES (Neural),100
0.08,722.2800000000001,897.6125109360739,ES (Neural),100
0.09,716.38,891.7126197758552,ES (Neural),100
0.1,709.8,885.3182804038614,ES (Neural),100
0.11,716.7199999999999,892.1795837188517,ES (Neural),100
0.12,698.7199999999997,874.559306368418,ES (Neural),100
0.13,709.5799999999999,885.5147755862597,ES (Neural),100
0.14,699.24,875.1309661359795,ES (Neural),100
0.15,684.3399999999999,860.3604150739142,ES (Neural),100
0.16,700.0999999999998,876.3631781956765,ES (Neural),100
0.17,687.6599999999999,863.8977627539651,ES (Neural),100
0.18,686.98,863.5323257865473,ES (Neural),100
0.19,681.66,858.0746597846432,ES (Neural),100
0.2,682.1799999999998,859.084190304316,ES (Neural),100
0.21,678.68,855.4741035794016,ES (Neural),100
0.22,666.9799999999999,843.9970902549669,ES (Neural),100
0.23,675.1000000000001,852.7464687638742,ES (Neural),100
0.24,643.52,821.1133834901635,ES (Neural),100
0.25,663.2800000000001,841.0277788028168,ES (Neural),100
0.26,652.9800000000001,830.5075970551555,ES (Neural),100
0.27,636.8199999999998,814.0976781337212,ES (Neural),100
0.28,639.0600000000001,816.2696551356461,ES (Neural),100
0.29,621.5400000000001,799.1307449526657,ES (Neural),100
0.3,643.58,821.4406848962108,ES (Neural),100
0.0,1000.0,1043.57190107917,ES (Neural),200
0.01,1000.0,1043.6473846300728,ES (Neural),200
0.02,1000.0,1043.4825176803558,ES (Neural),200
0.03,1000.0,1043.5322007604084,ES (Neural),200
0.04,1000.0,1043.5480339899782,ES (Neural),200
0.05,1000.0,1043.5312719945475,ES (Neural),200
0.06,1000.0,1043.7346321217497,ES (Neural),200
0.07,1000.0,1043.5672020726236,ES (Neural),200
0.08,1000.0,1043.606128609726,ES (Neural),200
0.09,1000.0,1043.648416937737,ES (Neural),200
0.1,1000.0,1043.6852566583439,ES (Neural),200
0.11,1000.0,1043.7899355158384,ES (Neural),200
0.12,1000.0,1043.828560057342,ES (Neural),200
0.13,1000.0,1043.7139915289415,ES (Neural),200
0.14,1000.0,1043.9450582275265,ES (Neural),200
0.15,1000.0,1044.013753866864,ES (Neural),200
0.16,1000.0,1044.0268008013697,ES (Neural),200
0.17,1000.0,1043.944829939108,ES (Neural),200
0.18,1000.0,1044.0431033890568,ES (Neural),200
0.19,1000.0,1044.1194273622032,ES (Neural),200
0.2,1000.0,1044.1319189529052,ES (Neural),200
0.21,1000.0,1044.0564778275614,ES (Neural),200
0.22,1000.0,1044.1485518868567,ES (Neural),200
0.23,1000.0,1044.3588821382814,ES (Neural),200
0.24,1000.0,1044.4279775994353,ES (Neural),200
0.25,1000.0,1044.4443298098236,ES (Neural),200
0.26,1000.0,1044.2765717470083,ES (Neural),200
0.27,1000.0,1044.472006708001,ES (Neural),200
0.28,1000.0,1044.353238760059,ES (Neural),200
0.29,1000.0,1044.4849544225026,ES (Neural),200
0.3,1000.0,1044.6153281267962,ES (Neural),200
0.0,1000.0,1113.182957980172,ES (Neural),300
0.01,1000.0,1096.9072774049084,ES (Neural),300
0.02,1000.0,1095.2124669850198,ES (Neural),300
0.03,1000.0,1100.127033382666,ES (Neural),300
0.04,999.86,1101.690693903012,ES (Neural),300
0.05,1000.0,1099.9094207572782,ES (Neural),300
0.06,998.72,1104.9583320024701,ES (Neural),300
0.07,999.38,1105.5283151800904,ES (Neural),300
0.08,998.94,1107.1844213066722,ES (Neural),300
0.09,999.1200000000001,1107.688258389162,ES (Neural),300
0.1,997.8199999999999,1111.250184019664,ES (Neural),300
0.11,997.4200000000001,1104.9732159562318,ES (Neural),300
0.12,998.2,1103.195175926287,ES (Neural),300
0.13,997.14,1105.7463985760673,ES (Neural),300
0.14,998.06,1107.7370872180527,ES (Neural),300
0.15,995.4,1109.8132718685383,ES (Neural),300
0.16,997.5,1107.5303591357062,ES (Neural),300
0.17,994.4799999999999,1117.871500617479,ES (Neural),300
0.18,991.9199999999998,1111.042050246118,ES (Neural),300
0.19,991.2800000000001,1115.1414780286525,ES (Neural),300
0.2,992.84,1113.651668036781,ES (Neural),300
0.21,988.3599999999998,1112.7888257521104,ES (Neural),300
0.22,981.52,1113.706369815085,ES (Neural),300
0.23,985.48,1111.9669397134915,ES (Neural),300
0.24,978.24,1113.529431771543,ES (Neural),300
0.25,971.7400000000001,1109.8653225265325,ES (Neural),300
0.26,968.32,1103.7070154117073,ES (Neural),300
0.27,966.2200000000003,1104.6852475121161,ES (Neural),300
0.28,959.04,1097.6650351636592,ES (Neural),300
0.29,951.5000000000002,1091.6188843446969,ES (Neural),300
0.3,947.6399999999999,1089.1490058322695,ES (Neural),300
0.0,1000.0,1033.523464502314,ES (Neural),400
0.01,1000.0,1033.4942684643788,ES (Neural),400
0.02,1000.0,1033.5373185249614,ES (Neural),400
0.03,1000.0,1033.554558276105,ES (Neural),400
0.04,1000.0,1033.612527209085,ES (Neural),400
0.05,1000.0,1033.4068278676066,ES (Neural),400
0.06,1000.0,1033.2701788590919,ES (Neural),400
0.07,1000.0,1033.476093754019,ES (Neural),400
0.08,1000.0,1033.5406383816046,ES (Neural),400
0.09,1000.0,1033.4126349314076,ES (Neural),400
0.1,1000.0,1033.4347181859,ES (Neural),400
0.11,1000.0,1033.4202177563382,ES (Neural),400
0.12,1000.0,1033.4847768690831,ES (Neural),400
0.13,1000.0,1033.4905802116514,ES (Neural),400
0.14,1000.0,1033.4835172326389,ES (Neural),400
0.15,1000.0,1033.5814490464668,ES (Neural),400
0.16,1000.0,1033.5623964703464,ES (Neural),400
0.17,1000.0,1033.4461182769967,ES (Neural),400
0.18,1000.0,1033.4991173165172,ES (Neural),400
0.19,1000.0,1033.4337335680887,ES (Neural),400
0.2,1000.0,1033.655257925113,ES (Neural),400
0.21,1000.0,1033.4722961444181,ES (Neural),400
0.22,1000.0,1033.6413330471505,ES (Neural),400
0.23,1000.0,1033.6234211370836,ES (Neural),400
0.24,1000.0,1033.5430002118412,ES (Neural),400
0.25,1000.0,1033.653112577395,ES (Neural),400
0.26,1000.0,1033.684577808192,ES (Neural),400
0.27,1000.0,1033.737860874023,ES (Neural),400
0.28,1000.0,1033.6350861294666,ES (Neural),400
0.29,983.9200000000001,1017.523633152176,ES (Neural),400
0.3,1000.0,1033.579456077461,ES (Neural),400
0.0,1000.0,1125.8126945996971,ES (Neural),500
0.01,1000.0,1125.1308889530283,ES (Neural),500
0.02,1000.0,1125.5736390599707,ES (Neural),500
0.03,1000.0,1126.0608285059004,ES (Neural),500
0.04,1000.0,1126.7616021411786,ES (Neural),500
0.05,1000.0,1126.846669822829,ES (Neural),500
0.06,1000.0,1127.7445365124256,ES (Neural),500
0.07,1000.0,1128.0030563666685,ES (Neural),500
0.08,1000.0,1128.3672544118392,ES (Neural),500
0.09,1000.0,1128.3016870276913,ES (Neural),500
0.1,1000.0,1128.5795438973612,ES (Neural),500
0.11,1000.0,1129.1488667852916,ES (Neural),500
0.12,1000.0,1129.649753146173,ES (Neural),500
0.13,1000.0,1129.524436664227,ES (Neural),500
0.14,1000.0,1129.9841769620928,ES (Neural),500
0.15,998.78,1130.5838747424966,ES (Neural),500
0.16,993.88,1128.3989511660716,ES (Neural),500
0.17,998.1,1130.579469445037,ES (Neural),500
0.18,1000.0,1131.1480651518123,ES (Neural),500
0.19,998.4,1132.5546248082985,ES (Neural),500
0.2,989.5600000000001,1124.2094415995607,ES (Neural),500
0.21,992.02,1127.7046833526151,ES (Neural),500
0.22,963.48,1107.0850052959595,ES (Neural),500
0.23,960.52,1105.305410168927,ES (Neural),500
0.24,960.2400000000001,1101.7341352731796,ES (Neural),500
0.25,937.4399999999999,1085.0166756339236,ES (Neural),500
0.26,960.9,1107.504130693022,ES (Neural),500
0.27,946.4999999999999,1097.2583244249477,ES (Neural),500
0.28,972.6400000000001,1124.7850187569466,ES (Neural),500
0.29,891.7799999999999,1050.928959831381,ES (Neural),500
0.3,899.24,1057.987142098959,ES (Neural),500
0.0,985.66,3216.341389281218,PPO (Neural),100
0.01,985.68,3214.8020093361665,PPO (Neural),100
0.02,1000.0,3260.905182530106,PPO (Neural),100
0.03,962.5999999999999,3133.0633044830392,PPO (Neural),100
0.04,971.5999999999999,3160.0357835567133,PPO (Neural),100
0.05,968.92,3155.276712730679,PPO (Neural),100
0.06,987.6,3202.602311595688,PPO (Neural),100
0.07,936.9200000000001,3035.0048012766715,PPO (Neural),100
0.08,947.9399999999999,3070.674335015291,PPO (Neural),100
0.09,949.74,3081.7362253204547,PPO (Neural),100
0.1,874.04,2838.6752839027367,PPO (Neural),100
0.11,962.0600000000001,3124.5969218463065,PPO (Neural),100
0.12,938.74,3047.860331418551,PPO (Neural),100
0.13,905.7,2935.0116415075563,PPO (Neural),100
0.14,841.72,2752.1507711744157,PPO (Neural),100
0.15,810.5600000000001,2642.76012532284,PPO (Neural),100
0.16,809.0799999999999,2647.642673506346,PPO (Neural),100
0.17,753.4400000000002,2458.5911850380076,PPO (Neural),100
0.18,686.3800000000001,2255.8872524933495,PPO (Neural),100
0.19,621.2200000000001,2037.2737714214395,PPO (Neural),100
0.2,657.84,2158.1531445928044,PPO (Neural),100
0.21,661.96,2173.936668871767,PPO (Neural),100
0.22,650.1999999999999,2133.0174709703224,PPO (Neural),100
0.23,675.28,2212.9014429272224,PPO (Neural),100
0.24,574.8800000000001,1888.1483924944944,PPO (Neural),100
0.25,535.6799999999998,1760.185046329878,PPO (Neural),100
0.26,439.56000000000006,1435.1505013245735,PPO (Neural),100
0.27,407.1800000000002,1333.804405475407,PPO (Neural),100
0.28,438.81999999999994,1434.9205439981667,PPO (Neural),100
0.29,424.6,1396.4748442739456,PPO (Neural),100
0.3,449.9800000000001,1460.3137811377642,PPO (Neural),100
0.0,690.1800000000001,2375.4414825500403,PPO (Neural),200
0.01,743.5200000000001,2532.317903634047,PPO (Neural),200
0.02,681.9199999999998,2343.885986189938,PPO (Neural),200
0.03,761.5400000000001,2579.750405248033,PPO (Neural),200
0.04,766.5600000000001,2613.2875502249076,PPO (Neural),200
0.05,765.5000000000001,2605.306109440472,PPO (Neural),200
0.06,753.14,2559.5637513301613,PPO (Neural),200
0.07,690.1400000000001,2363.267225350262,PPO (Neural),200
0.08,696.88,2381.2911955813506,PPO (Neural),200
0.09,641.6999999999997,2217.1092274097055,PPO (Neural),200
0.1,627.02,2162.6181841597613,PPO (Neural),200
0.11,672.5599999999998,2322.369238932318,PPO (Neural),200
0.12,683.0200000000003,2335.642132219728,PPO (Neural),200
0.13,642.4599999999998,2215.5716315082914,PPO (Neural),200
0.14,619.5,2130.2643240116063,PPO (Neural),200
0.15,575.9599999999999,1996.7702574397479,PPO (Neural),200
0.16,558.1199999999999,1917.2132671914908,PPO (Neural),200
0.17,552.9,1895.1844274902633,PPO (Neural),200
0.18,511.03999999999996,1750.4511849894882,PPO (Neural),200
0.19,526.1600000000001,1812.1457683804672,PPO (Neural),200
0.2,518.74,1781.7231775144471,PPO (Neural),200
0.21,488.2400000000001,1649.8784464443834,PPO (Neural),200
0.22,486.11999999999983,1641.3298992889006,PPO (Neural),200
0.23,433.99999999999994,1449.6955170425092,PPO (Neural),200
0.24,463.65999999999997,1569.4713690315646,PPO (Neural),200
0.25,460.9,1560.2303280060564,PPO (Neural),200
0.26,450.4599999999999,1504.8892223406988,PPO (Neural),200
0.27,454.60000000000014,1554.6343371776804,PPO (Neural),200
0.28,498.0000000000003,1662.800278125004,PPO (Neural),200
0.29,460.6000000000002,1533.1732923220566,PPO (Neural),200
0.3,448.18,1499.9792085774711,PPO (Neural),200
0.0,1000.0,2904.068208582594,PPO (Neural),300
0.01,1000.0,2900.798300621646,PPO (Neural),300
0.02,1000.0,2898.374470256734,PPO (Neural),300
0.03,1000.0,2884.725510269562,PPO (Neural),300
0.04,1000.0,2874.479126386022,PPO (Neural),300
0.05,1000.0,2854.610092935204,PPO (Neural),300
0.06,1000.0,2841.969953392581,PPO (Neural),300
0.07,1000.0,2762.7976603686648,PPO (Neural),300
0.08,1000.0,2715.893481455917,PPO (Neural),300
0.09,1000.0,2655.7452134012383,PPO (Neural),300
0.1,979.6999999999999,2537.5747956936334,PPO (Neural),300
0.11,1000.0,2598.095419531359,PPO (Neural),300
0.12,971.6800000000001,2497.6275832793463,PPO (Neural),300
0.13,936.0999999999999,2389.1705088118483,PPO (Neural),300
0.14,956.7199999999999,2417.980003506717,PPO (Neural),300
0.15,904.9800000000001,2288.1291178828715,PPO (Neural),300
0.16,840.3600000000001,2135.79533718665,PPO (Neural),300
0.17,898.86,2298.4675201380633,PPO (Neural),300
0.18,875.3000000000001,2215.6103057977916,PPO (Neural),300
0.19,902.5,2276.3029800401855,PPO (Neural),300
0.2,846.3199999999999,2132.863221472795,PPO (Neural),300
0.21,752.74,1932.7811742350302,PPO (Neural),300
0.22,729.98,1859.910084917551,PPO (Neural),300
0.23,780.32,1994.891931198123,PPO (Neural),300
0.24,800.5800000000002,2091.022129707614,PPO (Neural),300
0.25,681.3599999999999,1786.6987416188872,PPO (Neural),300
0.26,772.58,2038.8626275864583,PPO (Neural),300
0.27,638.4800000000002,1667.255060973262,PPO (Neural),300
0.28,708.9599999999999,1870.3576006454489,PPO (Neural),300
0.29,657.3000000000002,1771.519886139197,PPO (Neural),300
0.3,618.3199999999999,1636.7257907409207,PPO (Neural),300
0.0,310.1599999999999,1029.307699347388,PPO (Neural),400
0.01,298.85999999999996,983.2120754273744,PPO (Neural),400
0.02,300.4599999999999,990.2043886400842,PPO (Neural),400
0.03,295.9999999999999,968.8451134005842,PPO (Neural),400
0.04,273.4200000000001,881.3583174349528,PPO (Neural),400
0.05,253.32000000000002,804.6188497551404,PPO (Neural),400
0.06,280.24,891.20328104192,PPO (Neural),400
0.07,259.4800000000001,815.4190478982506,PPO (Neural),400
0.08,227.4,702.9058870645366,PPO (Neural),400
0.09,255.7600000000001,784.9917766407806,PPO (Neural),400
0.1,219.50000000000006,668.1259694960131,PPO (Neural),400
0.11,224.36000000000004,677.2353348641997,PPO (Neural),400
0.12,192.52,576.819201982787,PPO (Neural),400
0.13,201.18000000000004,606.6219507826603,PPO (Neural),400
0.14,198.92000000000004,603.7299762932116,PPO (Neural),400
0.15,220.44000000000003,678.8691745739793,PPO (Neural),400
0.16,203.59999999999997,619.7853922771882,PPO (Neural),400
0.17,207.34000000000003,633.409335336684,PPO (Neural),400
0.18,193.66000000000005,585.7568351808515,PPO (Neural),400
0.19,210.52,651.8947308973043,PPO (Neural),400
0.2,202.74,627.2344914776178,PPO (Neural),400
0.21,201.89999999999995,619.9931139339749,PPO (Neural),400
0.22,206.10000000000002,642.6301136877424,PPO (Neural),400
0.23,205.24,637.1467132585603,PPO (Neural),400
0.24,204.57999999999998,636.6955128672448,PPO (Neural),400
0.25,194.34,591.0799536927905,PPO (Neural),400
0.26,199.06,612.7758967119505,PPO (Neural),400
0.27,206.98000000000005,645.662012730917,PPO (Neural),400
0.28,204.88,639.028358942467,PPO (Neural),400
0.29,203.77999999999994,632.4699361898106,PPO (Neural),400
0.3,201.44000000000003,625.1297663953358,PPO (Neural),400
0.0,1000.0,3363.111282808339,PPO (Neural),500
0.01,1000.0,3362.6733937402496,PPO (Neural),500
0.02,991.34,3334.5131320623477,PPO (Neural),500
0.03,985.1999999999999,3317.100799958702,PPO (Neural),500
0.04,925.34,3133.83060774409,PPO (Neural),500
0.05,921.48,3126.1087748612977,PPO (Neural),500
0.06,901.54,3059.757367359034,PPO (Neural),500
0.07,809.3999999999999,2759.5469896707164,PPO (Neural),500
0.08,765.84,2623.3053909033906,PPO (Neural),500
0.09,660.9200000000001,2274.7791610962363,PPO (Neural),500
0.1,703.4799999999999,2419.04588451895,PPO (Neural),500
0.11,640.5600000000002,2210.577115392003,PPO (Neural),500
0.12,569.36,1967.091227943079,PPO (Neural),500
0.13,563.66,1953.7347784498668,PPO (Neural),500
0.14,536.14,1849.7358227387952,PPO (Neural),500
0.15,515.74,1785.7785658561459,PPO (Neural),500
0.16,448.32,1547.8675937697383,PPO (Neural),500
0.17,430.2800000000001,1488.7856745696783,PPO (Neural),500
0.18,406.9,1405.5865683323307,PPO (Neural),500
0.19,396.56,1367.3820332858063,PPO (Neural),500
0.2,386.06,1321.2840792022746,PPO (Neural),500
0.21,346.38,1185.4482087613803,PPO (Neural),500
0.22,354.8,1216.2185764180822,PPO (Neural),500
0.23,357.85999999999996,1224.0424648467686,PPO (Neural),500
0.24,329.15999999999997,1120.981961605098,PPO (Neural),500
0.25,326.79999999999995,1101.9629334918313,PPO (Neural),500
0.26,293.7199999999999,981.4698918155523,PPO (Neural),500
0.27,306.0799999999999,1023.6019652399239,PPO (Neural),500
0.28,317.52000000000004,1071.66966768489,PPO (Neural),500
0.29,298.82,1000.2346177350393,PPO (Neural),500
0.3,300.3,1002.0172685831933,PPO (Neural),500
